latitude,longitude,hdc_temperature,bmp_temperature,humidity,pressure,mpu_altitude,time
-33.368505,-70.69032333333334,29.75,31.27,27.27,957.72,-0.0,"18/01, 14:25:33"
-33.368505,-70.69032333333334,29.72,31.3,27.08,957.73,0.02,"18/01, 14:25:38"
-33.368505,-70.69032333333334,29.51,31.26,26.89,957.72,-0.0,"18/01, 14:25:41"
-33.368505,-70.69032333333334,29.53,31.18,26.79,957.68,0.0,"18/01, 14:25:45"
-33.368505,-70.69032333333334,29.34,31.09,26.61,957.67,-0.0,"18/01, 14:25:49"
-33.368505,-70.69032333333334,29.32,31.06,26.61,957.67,0.02,"18/01, 14:25:53"
-33.368505,-70.69032333333334,29.32,30.99,26.71,957.65,-0.0,"18/01, 14:25:57"
-33.368505,-70.69032333333334,29.24,30.95,26.71,957.63,-0.01,"18/01, 14:26:01"
-33.36850666666667,-70.69032,29.19,30.92,26.81,957.66,-0.0,"18/01, 14:26:05"
-33.36850833333333,-70.69032166666666,29.2,30.9,26.9,957.67,-0.0,"18/01, 14:26:09"
-33.36850666666667,-70.69032333333334,28.97,30.8,26.82,957.67,0.0,"18/01, 14:26:13"
-33.368518333333334,-70.69033333333333,28.89,30.69,26.83,957.66,-0.0,"18/01, 14:26:17"
-33.36852833333333,-70.69034333333333,28.82,30.6,26.93,957.66,0.0,"18/01, 14:26:21"
-33.368545,-70.69035,28.85,30.57,27.03,957.67,-0.0,"18/01, 14:26:25"
-33.36850666666667,-70.690325,28.89,30.57,27.23,957.69,-0.0,"18/01, 14:26:29"
29.95,31.72,30.31,954.82,-0.0,"21/01, 17:22:02"
29.95,31.72,30.31,954.82,-0.0,"21/01, 17:22:02"
29.95,31.72,30.31,954.79,0.04,"21/01, 17:22:05"
29.95,31.72,30.31,954.79,0.04,"21/01, 17:22:05"
29.97,31.73,30.31,954.76,-0.0,"21/01, 17:22:09"
29.97,31.73,30.31,954.76,-0.0,"21/01, 17:22:09"
29.97,31.69,30.31,954.68,-0.0,"21/01, 17:22:12"
29.97,31.69,30.31,954.68,-0.0,"21/01, 17:22:12"
29.98,31.74,30.31,954.74,-0.0,"21/01, 17:22:15"
29.98,31.74,30.31,954.74,-0.0,"21/01, 17:22:15"
30.0,31.77,30.31,954.76,0.01,"21/01, 17:22:19"
30.0,31.77,30.31,954.76,0.01,"21/01, 17:22:19"
30.02,31.82,30.31,954.76,0.0,"21/01, 17:23:01"
30.02,31.82,30.31,954.76,0.0,"21/01, 17:23:01"
30.08,31.91,30.21,954.75,0.0,"21/01, 17:24:12"
30.15,31.98,30.3,954.79,-0.0,"21/01, 17:25:07"
30.15,31.98,30.3,954.79,-0.0,"21/01, 17:25:07"
30.16,31.98,30.3,954.79,-0.0,"21/01, 17:25:11"
30.16,31.98,30.3,954.79,-0.0,"21/01, 17:25:11"
30.15,32.02,30.4,954.75,0.0,"21/01, 17:26:50"
30.15,32.02,30.4,954.75,0.0,"21/01, 17:26:50"
30.19,32.01,30.59,954.74,-0.0,"21/01, 17:26:54"
30.19,32.01,30.59,954.74,-0.0,"21/01, 17:26:54"
30.21,32.07,30.19,954.8,0.08,"21/01, 17:28:16"
30.21,32.07,30.19,954.8,0.08,"21/01, 17:28:16"
30.3,32.15,30.3,954.76,0.0,"21/01, 17:30:45"
30.3,32.15,30.3,954.76,0.0,"21/01, 17:30:45"
30.28,32.14,30.3,954.76,-0.0,"21/01, 17:30:49"
30.28,32.14,30.3,954.76,-0.0,"21/01, 17:30:49"
30.3,32.13,30.3,954.76,-0.0,"21/01, 17:30:53"
30.3,32.13,30.3,954.76,-0.0,"21/01, 17:30:53"
30.3,32.15,30.49,954.77,0.0,"21/01, 17:30:57"
30.3,32.15,30.49,954.77,0.0,"21/01, 17:30:57"
30.35,32.22,30.49,954.77,-0.0,"21/01, 17:36:16"
30.35,32.22,30.49,954.77,-0.0,"21/01, 17:36:16"
30.35,32.22,30.49,954.76,0.0,"21/01, 17:36:20"
30.35,32.22,30.49,954.76,0.0,"21/01, 17:36:20"
30.37,32.18,30.49,954.65,-0.0,"21/01, 17:36:24"
30.37,32.18,30.49,954.65,-0.0,"21/01, 17:36:24"
30.35,32.22,30.49,954.8,-0.0,"21/01, 17:37:35"
30.35,32.22,30.49,954.8,-0.0,"21/01, 17:37:35"
30.35,32.21,30.49,954.79,-0.01,"21/01, 17:37:39"
30.35,32.21,30.49,954.79,-0.01,"21/01, 17:37:39"
30.37,32.22,30.49,954.79,-0.0,"21/01, 17:37:43"
30.37,32.22,30.49,954.79,-0.0,"21/01, 17:37:43"
30.4,32.16,30.68,954.71,0.0,"21/01, 17:37:47"
30.4,32.16,30.68,954.71,0.0,"21/01, 17:37:47"
